lon,lat,mmh,thunderstorm,hail
48.16930,44.04829,1.668,0,0
48.20929,44.04829,1.668,0,0
48.24928,44.04829,0.168,0,0
48.28927,44.04829,0.049,0,0
48.32926,44.04829,0.397,0,0
48.36925,44.04829,2.009,0,0
48.40924,44.04829,0.953,0,0
48.44923,44.04829,0.287,0,0
48.48922,44.04829,0.000,0,0
48.52922,44.04829,0.000,0,0
48.56921,44.04829,0.000,0,0
48.60920,44.04829,0.000,0,0
48.64919,44.04829,0.000,0,0
48.68918,44.04829,0.000,0,0
48.72917,44.04829,0.000,0,0
48.76916,44.04829,0.000,0,0
48.80915,44.04829,0.000,0,0
48.84914,44.04829,0.000,0,0
48.88914,44.04829,0.000,0,0
48.92913,44.04829,0.000,0,0
48.96912,44.04829,0.000,0,0
49.00911,44.04829,0.000,0,0
49.04910,44.04829,0.000,0,0
49.08909,44.04829,0.000,0,0
49.12908,44.04829,0.000,0,0
49.16907,44.04829,0.000,0,0
49.20906,44.04829,0.000,0,0
49.24906,44.04829,0.000,0,0
49.28905,44.04829,0.000,0,0
49.32904,44.04829,0.000,0,0
49.36903,44.04829,0.000,0,0
49.40902,44.04829,0.000,0,0
49.44901,44.04829,0.000,0,0
49.48900,44.04829,0.000,0,0
49.52899,44.04829,0.000,0,0
49.56898,44.04829,0.000,0,0
49.60898,44.04829,0.000,0,0
49.64897,44.04829,0.000,0,0
49.68896,44.04829,0.000,0,0
49.72895,44.04829,0.000,0,0
49.76894,44.04829,0.000,0,0
49.80893,44.04829,0.000,0,0
49.84892,44.04829,0.000,0,0
49.88891,44.04829,0.000,0,0
49.92890,44.04829,0.000,0,0
49.96890,44.04829,0.000,0,0
50.00889,44.04829,0.000,0,0
50.04888,44.04829,0.000,0,0
50.08887,44.04829,0.000,0,0
50.12886,44.04829,0.000,0,0
50.16885,44.04829,0.000,0,0
50.20884,44.04829,0.000,0,0
50.24883,44.04829,0.000,0,0
50.28882,44.04829,0.000,0,0
50.32882,44.04829,0.000,0,0
50.36881,44.04829,0.000,0,0
50.40880,44.04829,0.000,0,0
50.44879,44.04829,0.000,0,0
50.48878,44.04829,0.000,0,0
50.52877,44.04829,0.000,0,0
50.56876,44.04829,0.000,0,0
50.60875,44.04829,0.000,0,0
50.64874,44.04829,0.000,0,0
50.68874,44.04829,0.000,0,0
50.72873,44.04829,0.000,0,0
50.76872,44.04829,0.000,0,0
50.80871,44.04829,0.000,0,0
50.84870,44.04829,0.000,0,0
50.88869,44.04829,0.000,0,0
50.92868,44.04829,0.000,0,0
50.96867,44.04829,0.000,0,0
51.00866,44.04829,0.000,0,0
51.04866,44.04829,0.000,0,0
51.08865,44.04829,0.000,0,0
51.12864,44.04829,0.000,0,0
51.16863,44.04829,0.000,0,0
51.20862,44.04829,0.000,0,0
51.24861,44.04829,0.000,0,0
51.28860,44.04829,0.000,0,0
51.32859,44.04829,0.000,0,0
51.36858,44.04829,0.000,0,0
51.40858,44.04829,0.000,0,0
51.44857,44.04829,0.000,0,0
51.48856,44.04829,0.000,0,0
51.52855,44.04829,0.000,0,0
51.56854,44.04829,0.000,0,0
51.60853,44.04829,0.000,0,0
51.64852,44.04829,0.000,0,0
51.68851,44.04829,0.000,0,0
51.72850,44.04829,0.000,0,0
51.76850,44.04829,0.000,0,0
51.80849,44.04829,0.000,0,0
51.84848,44.04829,0.000,0,0
51.88847,44.04829,0.000,0,0
51.92846,44.04829,0.000,0,0
36.93179,44.00833,0.000,0,0
36.97178,44.00833,0.000,0,0
37.01178,44.00833,0.000,0,0
37.05177,44.00833,0.000,0,0
37.09176,44.00833,0.000,0,0
37.13175,44.00833,0.000,0,0
37.17174,44.00833,0.000,0,0
37.21173,44.00833,0.000,0,0
37.25172,44.00833,0.000,0,0
37.29171,44.00833,0.000,0,0
37.33170,44.00833,0.000,0,0
37.37170,44.00833,0.000,0,0
37.41169,44.00833,0.000,0,0
37.45168,44.00833,0.000,0,0
37.49167,44.00833,0.000,0,0
37.53166,44.00833,0.000,0,0
37.57165,44.00833,0.000,0,0
37.61164,44.00833,0.000,0,0
37.65163,44.00833,0.000,0,0
37.69162,44.00833,0.000,0,0
37.73162,44.00833,0.000,0,0
37.77161,44.00833,0.000,0,0
37.81160,44.00833,0.000,0,0
37.85159,44.00833,0.000,0,0
37.89158,44.00833,0.000,0,0
37.93157,44.00833,0.000,0,0
37.97156,44.00833,0.000,0,0
38.01155,44.00833,0.000,0,0
38.05154,44.00833,0.000,0,0
38.09154,44.00833,0.000,0,0
38.13153,44.00833,0.000,0,0
38.17152,44.00833,0.000,0,0
38.21151,44.00833,0.000,0,0
38.25150,44.00833,0.000,0,0
38.29149,44.00833,0.000,0,0
38.33148,44.00833,0.000,0,0
38.37147,44.00833,0.000,0,0
38.41146,44.00833,0.000,0,0
38.45146,44.00833,0.000,0,0
38.49145,44.00833,0.000,0,0
38.53144,44.00833,0.000,0,0
38.57143,44.00833,0.000,0,0
38.61142,44.00833,0.000,0,0
38.65141,44.00833,0.000,0,0
38.69140,44.00833,0.000,0,0
38.73139,44.00833,0.000,0,0
38.77138,44.00833,0.000,0,0
38.81138,44.00833,0.000,0,0
38.85137,44.00833,0.000,0,0
38.89136,44.00833,0.000,0,0
38.93135,44.00833,0.000,0,0
38.97134,44.00833,0.000,0,0
39.01133,44.00833,0.000,0,0
39.05132,44.00833,0.000,0,0
39.09131,44.00833,0.000,0,0
39.13130,44.00833,0.000,0,0
39.17130,44.00833,0.000,0,0
39.21129,44.00833,0.000,0,0
39.25128,44.00833,0.000,0,0
39.29127,44.00833,0.000,0,0
39.33126,44.00833,0.000,0,0
39.37125,44.00833,0.000,0,0
39.41124,44.00833,0.000,0,0
39.45123,44.00833,0.000,0,0
39.49122,44.00833,0.000,0,0
39.53122,44.00833,0.000,0,0
39.57121,44.00833,0.000,0,0
39.61120,44.00833,0.000,0,0
39.65119,44.00833,0.000,0,0
39.69118,44.00833,0.000,0,0
39.73117,44.00833,0.000,0,0
39.77116,44.00833,0.000,0,0
39.81115,44.00833,0.000,0,0
39.85114,44.00833,0.000,0,0
39.89114,44.00833,0.000,0,0
39.93113,44.00833,0.000,0,0
39.97112,44.00833,0.000,0,0
40.01111,44.00833,0.000,0,0
40.05110,44.00833,0.000,0,0
40.09109,44.00833,0.000,0,0
40.13108,44.00833,0.000,0,0
40.17107,44.00833,0.000,0,0
40.21106,44.00833,0.000,0,0
40.25106,44.00833,0.000,0,0
40.29105,44.00833,0.000,0,0
40.33104,44.00833,0.000,0,0
40.37103,44.00833,0.000,0,0
40.41102,44.00833,0.000,0,0
40.45101,44.00833,0.000,0,0
40.49100,44.00833,0.000,0,0
40.53099,44.00833,0.000,0,0
40.57098,44.00833,0.000,0,0
40.61098,44.00833,0.000,0,0
40.65097,44.00833,0.000,0,0
40.69096,44.00833,0.000,0,0
40.73095,44.00833,0.000,0,0
40.77094,44.00833,0.000,0,0
40.81093,44.00833,0.000,0,0
40.85092,44.00833,0.000,0,0
40.89091,44.00833,0.000,0,0
40.93090,44.00833,0.000,0,0
40.97090,44.00833,0.000,0,0
41.01089,44.00833,0.000,0,0
41.05088,44.00833,0.000,0,0
41.09087,44.00833,0.000,0,0
41.13086,44.00833,0.000,0,0
41.17085,44.00833,0.000,0,0
41.21084,44.00833,0.000,0,0
41.25083,44.00833,0.000,0,0
41.29082,44.00833,0.000,0,0
41.33082,44.00833,0.000,0,0
41.37081,44.00833,0.000,0,0
41.41080,44.00833,0.000,0,0
41.45079,44.00833,0.000,0,0
41.49078,44.00833,0.000,0,0
41.53077,44.00833,0.000,0,0
41.57076,44.00833,0.025,0,0
41.61075,44.00833,0.099,0,0
41.65074,44.00833,0.080,0,0
41.69074,44.00833,0.000,0,0
41.73073,44.00833,0.000,0,0
41.77072,44.00833,0.000,0,0
41.81071,44.00833,0.000,0,0
41.85070,44.00833,0.000,0,0
41.89069,44.00833,0.000,0,0
41.93068,44.00833,0.000,0,0
41.97067,44.00833,0.000,0,0
42.01066,44.00833,0.000,0,0
42.05066,44.00833,0.000,0,0
42.09065,44.00833,0.000,0,0
42.13064,44.00833,0.000,0,0
42.17063,44.00833,0.000,0,0
42.21062,44.00833,0.000,0,0
42.25061,44.00833,0.000,0,0
42.29060,44.00833,0.000,0,0
42.33059,44.00833,0.000,0,0
42.37058,44.00833,0.000,0,0
42.41058,44.00833,0.000,0,0
42.45057,44.00833,0.000,0,0
42.49056,44.00833,0.000,0,0
42.53055,44.00833,0.000,0,0
42.57054,44.00833,0.000,0,0
42.61053,44.00833,0.000,0,0
42.65052,44.00833,0.000,0,0
42.69051,44.00833,0.194,0,0
42.73050,44.00833,0.358,0,0
42.77050,44.00833,0.525,0,0
42.81049,44.00833,0.953,0,0
42.85048,44.00833,1.016,0,0
42.89047,44.00833,0.834,0,0
42.93046,44.00833,0.778,0,0
42.97045,44.00833,1.080,0,0
43.01044,44.00833,1.215,0,0
43.05043,44.00833,1.080,0,0
43.09042,44.00833,1.016,0,0
43.13042,44.00833,0.723,0,0
43.17041,44.00833,0.480,0,0
43.21040,44.00833,0.358,0,0
43.25039,44.00833,0.120,0,0
43.29038,44.00833,0.000,0,0
43.33037,44.00833,0.001,0,0
43.37036,44.00833,0.001,0,0
43.41035,44.00833,0.000,0,0
43.45034,44.00833,0.120,0,0
43.49034,44.00833,0.437,0,0
43.53033,44.00833,0.671,0,0
43.57032,44.00833,1.432,0,0
43.61031,44.00833,2.787,0,0
43.65030,44.00833,4.587,0,0
43.69029,44.00833,7.167,0,0
43.73028,44.00833,4.587,0,0
43.77027,44.00833,4.063,0,0
43.81026,44.00833,4.063,0,0
43.85026,44.00833,4.191,0,0
43.89025,44.00833,3.937,0,0
43.93024,44.00833,2.682,0,0
43.97023,44.00833,2.787,0,0
44.01022,44.00833,4.723,0,0
44.05021,44.00833,7.000,0,0
44.09020,44.00833,9.723,10,0
44.13019,44.00833,11.571,10,0
44.17018,44.00833,10.524,12,0
44.21018,44.00833,8.396,12,0
44.25017,44.00833,8.396,12,0
44.29016,44.00833,8.215,12,0
44.33015,44.00833,4.587,12,0
44.37014,44.00833,2.009,12,0
44.41013,44.00833,1.509,10,0
44.45012,44.00833,1.509,10,0
44.49011,44.00833,0.953,0,0
44.53010,44.00833,0.571,0,0
44.57010,44.00833,0.397,0,0
44.61009,44.00833,0.168,0,0
44.65008,44.00833,0.016,0,0
44.69007,44.00833,0.001,0,0
44.73006,44.00833,0.000,0,0
44.77005,44.00833,0.000,0,0
44.81004,44.00833,0.000,0,0
44.85003,44.00833,0.000,0,0
44.89002,44.00833,0.000,0,0
44.93002,44.00833,0.000,0,0
44.97001,44.00833,0.000,0,0
45.01000,44.00833,0.000,0,0
45.04999,44.00833,0.000,0,0
45.08998,44.00833,0.000,0,0
45.12997,44.00833,0.000,0,0
45.16996,44.00833,0.000,0,0
45.20995,44.00833,0.000,0,0
45.24994,44.00833,0.000,0,0
45.28994,44.00833,0.000,0,0
45.32993,44.00833,0.000,0,0
45.36992,44.00833,0.000,0,0
45.40991,44.00833,0.000,0,0
45.44990,44.00833,0.000,0,0
45.48989,44.00833,0.000,0,0
45.52988,44.00833,0.000,0,0
45.56987,44.00833,0.000,0,0
45.60986,44.00833,0.000,0,0
45.64986,44.00833,0.000,0,0
45.68985,44.00833,0.000,0,0
45.72984,44.00833,0.000,0,0
45.76983,44.00833,0.000,0,0
45.80982,44.00833,0.000,0,0
45.84981,44.00833,0.000,0,0
45.88980,44.00833,0.000,0,0
45.92979,44.00833,0.000,0,0
45.96978,44.00833,0.000,0,0
46.00978,44.00833,0.000,0,0
46.04977,44.00833,0.000,0,0
46.08976,44.00833,0.000,0,0
46.12975,44.00833,0.000,0,0
46.16974,44.00833,0.000,0,0
46.20973,44.00833,0.000,0,0
46.24972,44.00833,0.000,0,0
46.28971,44.00833,0.000,0,0
46.32970,44.00833,0.000,0,0
46.36970,44.00833,0.000,0,0
46.40969,44.00833,0.000,0,0
46.44968,44.00833,0.000,0,0
46.48967,44.00833,0.000,0,0
46.52966,44.00833,0.000,0,0
46.56965,44.00833,0.000,0,0
46.60964,44.00833,0.000,0,0
46.64963,44.00833,0.000,0,0
46.68962,44.00833,0.000,0,0
46.72962,44.00833,0.000,0,0
46.76961,44.00833,0.000,0,0
46.80960,44.00833,0.000,0,0
46.84959,44.00833,0.000,0,0
46.88958,44.00833,0.000,0,0
46.92957,44.00833,0.000,0,0
46.96956,44.00833,0.000,0,0
47.00955,44.00833,0.000,0,0
47.04954,44.00833,0.000,0,0
47.08954,44.00833,0.000,0,0
47.12953,44.00833,0.000,0,0
47.16952,44.00833,0.000,0,0
47.20951,44.00833,0.000,0,0
47.24950,44.00833,0.000,0,0
47.28949,44.00833,0.000,0,0
47.32948,44.00833,0.000,0,0
47.36947,44.00833,0.000,0,0
47.40946,44.00833,0.000,0,0
47.44946,44.00833,0.000,0,0
47.48945,44.00833,0.000,0,0
47.52944,44.00833,0.000,0,0
47.56943,44.00833,0.000,0,0
47.60942,44.00833,0.000,0,0
47.64941,44.00833,0.000,0,0
47.68940,44.00833,0.000,0,0
47.72939,44.00833,0.000,0,0
47.76938,44.00833,0.000,0,0
47.80938,44.00833,0.000,0,0
47.84937,44.00833,0.000,0,0
47.88936,44.00833,0.000,0,0
47.92935,44.00833,0.000,10,0
47.96934,44.00833,0.000,0,0
48.00933,44.00833,0.000,0,0
48.04932,44.00833,3.223,0,0
48.08931,44.00833,7.682,0,0
48.12930,44.00833,15.749,11,0
48.16930,44.00833,0.893,0,0
48.20929,44.00833,1.432,0,0
48.24928,44.00833,1.921,0,0
48.28927,44.00833,1.080,0,0
48.32926,44.00833,1.587,0,0
48.36925,44.00833,3.691,0,0
48.40924,44.00833,1.750,0,0
48.44923,44.00833,0.723,0,0
48.48922,44.00833,0.016,0,0
48.52922,44.00833,0.000,0,0
48.56921,44.00833,0.000,0,0
48.60920,44.00833,0.000,0,0
48.64919,44.00833,0.000,0,0
48.68918,44.00833,0.000,0,0
48.72917,44.00833,0.000,0,0
48.76916,44.00833,0.000,0,0
48.80915,44.00833,0.000,0,0
48.84914,44.00833,0.000,0,0
48.88914,44.00833,0.000,0,0
48.92913,44.00833,0.000,0,0
48.96912,44.00833,0.000,0,0
49.00911,44.00833,0.000,0,0
49.04910,44.00833,0.000,0,0
49.08909,44.00833,0.000,0,0
49.12908,44.00833,0.000,0,0
49.16907,44.00833,0.000,0,0
49.20906,44.00833,0.000,0,0
49.24906,44.00833,0.000,0,0
49.28905,44.00833,0.000,0,0
49.32904,44.00833,0.000,0,0
49.36903,44.00833,0.000,0,0
49.40902,44.00833,0.000,0,0
49.44901,44.00833,0.000,0,0
49.48900,44.00833,0.000,0,0
49.52899,44.00833,0.000,0,0
49.56898,44.00833,0.000,0,0
49.60898,44.00833,0.000,0,0
49.64897,44.00833,0.000,0,0
49.68896,44.00833,0.000,0,0
49.72895,44.00833,0.000,0,0
49.76894,44.00833,0.000,0,0
49.80893,44.00833,0.000,0,0
49.84892,44.00833,0.000,0,0
49.88891,44.00833,0.000,0,0
49.92890,44.00833,0.000,0,0
49.96890,44.00833,0.000,0,0
50.00889,44.00833,0.000,0,0
50.04888,44.00833,0.000,0,0
50.08887,44.00833,0.000,0,0
50.12886,44.00833,0.000,0,0
50.16885,44.00833,0.000,0,0
50.20884,44.00833,0.000,0,0
50.24883,44.00833,0.000,0,0
50.28882,44.00833,0.000,0,0
50.32882,44.00833,0.000,0,0
50.36881,44.00833,0.000,0,0
50.40880,44.00833,0.000,0,0
50.44879,44.00833,0.000,0,0
50.48878,44.00833,0.000,0,0
50.52877,44.00833,0.000,0,0
50.56876,44.00833,0.000,0,0
50.60875,44.00833,0.000,0,0
50.64874,44.00833,0.000,0,0
50.68874,44.00833,0.000,0,0
50.72873,44.00833,0.000,0,0
50.76872,44.00833,0.000,0,0
50.80871,44.00833,0.000,0,0
50.84870,44.00833,0.000,0,0
50.88869,44.00833,0.000,0,0
50.92868,44.00833,0.000,0,0
50.96867,44.00833,0.000,0,0
51.00866,44.00833,0.000,0,0
51.04866,44.00833,0.000,0,0
51.08865,44.00833,0.000,0,0
51.12864,44.00833,0.000,0,0
51.16863,44.00833,0.000,0,0
51.20862,44.00833,0.000,0,0
51.24861,44.00833,0.000,0,0
51.28860,44.00833,0.000,0,0
51.32859,44.00833,0.000,0,0
51.36858,44.00833,0.000,0,0
51.40858,44.00833,0.000,0,0
51.44857,44.00833,0.000,0,0
51.48856,44.00833,0.000,0,0
51.52855,44.00833,0.000,0,0
51.56854,44.00833,0.000,0,0
51.60853,44.00833,0.000,0,0
51.64852,44.00833,0.000,0,0
51.68851,44.00833,0.000,0,0
51.72850,44.00833,0.000,0,0
51.76850,44.00833,0.000,0,0
51.80849,44.00833,0.000,0,0
51.84848,44.00833,0.000,0,0
51.88847,44.00833,0.000,0,0
51.92846,44.00833,0.000,0,0
36.93179,43.96836,0.000,0,0
36.97178,43.96836,0.000,0,0
37.01178,43.96836,0.000,0,0
37.05177,43.96836,0.000,0,0
37.09176,43.96836,0.000,0,0
37.13175,43.96836,0.000,0,0
37.17174,43.96836,0.000,0,0
37.21173,43.96836,0.000,0,0
37.25172,43.96836,0.000,0,0
37.29171,43.96836,0.000,0,0
37.33170,43.96836,0.000,0,0
37.37170,43.96836,0.000,0,0
37.41169,43.96836,0.000,0,0
37.45168,43.96836,0.000,0,0
37.49167,43.96836,0.000,0,0
37.53166,43.96836,0.000,0,0
37.57165,43.96836,0.000,0,0
37.61164,43.96836,0.000,0,0
37.65163,43.96836,0.000,0,0
37.69162,43.96836,0.000,0,0
37.73162,43.96836,0.000,0,0
37.77161,43.96836,0.000,0,0
37.81160,43.96836,0.000,0,0
37.85159,43.96836,0.000,0,0
37.89158,43.96836,0.000,0,0
37.93157,43.96836,0.000,0,0
37.97156,43.96836,0.000,0,0
38.01155,43.96836,0.000,0,0
38.05154,43.96836,0.000,0,0
38.09154,43.96836,0.000,0,0
38.13153,43.96836,0.000,0,0
38.17152,43.96836,0.000,0,0
38.21151,43.96836,0.000,0,0
38.25150,43.96836,0.000,0,0
38.29149,43.96836,0.000,0,0
38.33148,43.96836,0.000,0,0
38.37147,43.96836,0.000,0,0
38.41146,43.96836,0.000,0,0
38.45146,43.96836,0.000,0,0
38.49145,43.96836,0.000,0,0
38.53144,43.96836,0.000,0,0
38.57143,43.96836,0.000,0,0
38.61142,43.96836,0.000,0,0
38.65141,43.96836,0.000,0,0
38.69140,43.96836,0.000,0,0
38.73139,43.96836,0.000,0,0
38.77138,43.96836,0.000,0,0
38.81138,43.96836,0.000,0,0
38.85137,43.96836,0.000,0,0
38.89136,43.96836,0.000,0,0
38.93135,43.96836,0.000,0,0
38.97134,43.96836,0.000,0,0
39.01133,43.96836,0.000,0,0
39.05132,43.96836,0.000,0,0
39.09131,43.96836,0.000,0,0
39.13130,43.96836,0.000,0,0
39.17130,43.96836,0.000,0,0
39.21129,43.96836,0.000,0,0
39.25128,43.96836,0.000,0,0
39.29127,43.96836,0.000,0,0
39.33126,43.96836,0.000,0,0
39.37125,43.96836,0.000,0,0
39.41124,43.96836,0.000,0,0
39.45123,43.96836,0.000,0,0
39.49122,43.96836,0.000,0,0
39.53122,43.96836,0.000,0,0
39.57121,43.96836,0.000,0,0
39.61120,43.96836,0.000,0,0
39.65119,43.96836,0.000,0,0
39.69118,43.96836,0.000,0,0
39.73117,43.96836,0.000,0,0
39.77116,43.96836,0.000,0,0
39.81115,43.96836,0.000,0,0
39.85114,43.96836,0.000,0,0
39.89114,43.96836,0.000,0,0
39.93113,43.96836,0.000,0,0
39.97112,43.96836,0.000,0,0
40.01111,43.96836,0.000,0,0
40.05110,43.96836,0.000,0,0
40.09109,43.96836,0.000,0,0
40.13108,43.96836,0.000,0,0
40.17107,43.96836,0.000,0,0
40.21106,43.96836,0.000,0,0
40.25106,43.96836,0.000,0,0
40.29105,43.96836,0.000,0,0
40.33104,43.96836,0.000,0,0
40.37103,43.96836,0.000,0,0
40.41102,43.96836,0.000,0,0
40.45101,43.96836,0.000,0,0
40.49100,43.96836,0.000,0,0
40.53099,43.96836,0.000,0,0
40.57098,43.96836,0.000,0,0
40.61098,43.96836,0.000,0,0
40.65097,43.96836,0.000,0,0
40.69096,43.96836,0.000,0,0
40.73095,43.96836,0.000,0,0
40.77094,43.96836,0.000,0,0
40.81093,43.96836,0.000,0,0
40.85092,43.96836,0.000,0,0
40.89091,43.96836,0.000,0,0
40.93090,43.96836,0.000,0,0
40.97090,43.96836,0.000,0,0
41.01089,43.96836,0.000,0,0
41.05088,43.96836,0.000,0,0
41.09087,43.96836,0.000,0,0
41.13086,43.96836,0.000,0,0
41.17085,43.96836,0.000,0,0
41.21084,43.96836,0.000,0,0
41.25083,43.96836,0.000,0,0
41.29082,43.96836,0.000,0,0
41.33082,43.96836,0.000,0,0
41.37081,43.96836,0.000,0,0
41.41080,43.96836,0.000,0,0
41.45079,43.96836,0.000,0,0
41.49078,43.96836,0.000,0,0
41.53077,43.96836,0.143,0,0
41.57076,43.96836,0.168,0,0
41.61075,43.96836,0.287,0,0
41.65074,43.96836,0.168,0,0
41.69074,43.96836,0.036,0,0
41.73073,43.96836,0.000,0,0
41.77072,43.96836,0.000,0,0
41.81071,43.96836,0.000,0,0
41.85070,43.96836,0.000,0,0
41.89069,43.96836,0.000,0,0
41.93068,43.96836,0.000,0,0
41.97067,43.96836,0.000,0,0
42.01066,43.96836,0.000,0,0
42.05066,43.96836,0.000,0,0
42.09065,43.96836,0.000,0,0
42.13064,43.96836,0.000,0,0
42.17063,43.96836,0.000,0,0
42.21062,43.96836,0.000,0,0
42.25061,43.96836,0.000,0,0
42.29060,43.96836,0.000,0,0
42.33059,43.96836,0.000,0,0
42.37058,43.96836,0.000,0,0
42.41058,43.96836,0.000,0,0
42.45057,43.96836,0.000,0,0
42.49056,43.96836,0.000,0,0
42.53055,43.96836,0.000,0,0
42.57054,43.96836,0.000,0,0
42.61053,43.96836,0.000,0,0
42.65052,43.96836,0.000,0,0
42.69051,43.96836,0.287,0,0
42.73050,43.96836,0.321,0,0
42.77050,43.96836,0.620,0,0
42.81049,43.96836,0.953,0,0
42.85048,43.96836,0.953,0,0
42.89047,43.96836,0.893,0,0
42.93046,43.96836,0.723,0,0
42.97045,43.96836,1.016,0,0
43.01044,43.96836,1.016,0,0
43.05043,43.96836,0.168,0,0
43.09042,43.96836,0.287,0,0
43.13042,43.96836,0.571,0,0
43.17041,43.96836,0.620,0,0
43.21040,43.96836,0.437,0,0
43.25039,43.96836,0.287,0,0
43.29038,43.96836,0.194,0,0
43.33037,43.96836,0.063,0,0
43.37036,43.96836,0.000,0,0
43.41035,43.96836,0.000,0,0
43.45034,43.96836,0.194,0,0
43.49034,43.96836,0.194,0,0
43.53033,43.96836,0.437,0,0
43.57032,43.96836,1.215,0,0
43.61031,43.96836,2.286,0,0
43.65030,43.96836,4.587,0,0
43.69029,43.96836,4.063,0,0
43.73028,43.96836,4.587,0,0
43.77027,43.96836,4.587,0,0
43.81026,43.96836,4.723,0,0
43.85026,43.96836,4.453,0,0
43.89025,43.96836,4.063,0,0
43.93024,43.96836,5.286,0,0
43.97023,43.96836,5.286,10,0
44.01022,43.96836,4.723,10,0
44.05021,43.96836,5.432,0,0
44.09020,43.96836,9.142,10,0
44.13019,43.96836,13.348,0,0
44.17018,43.96836,9.527,12,0
44.21018,43.96836,7.508,12,0
44.25017,43.96836,6.834,12,0
44.29016,43.96836,5.432,12,0
44.33015,43.96836,3.337,12,0
44.37014,43.96836,2.480,12,0
44.41013,43.96836,1.834,10,0
44.45012,43.96836,1.286,0,0
44.49011,43.96836,1.286,0,0
44.53010,43.96836,0.893,0,0
44.57010,43.96836,0.437,0,0
44.61009,43.96836,0.099,0,0
44.65008,43.96836,0.016,0,0
44.69007,43.96836,0.001,0,0
44.73006,43.96836,0.000,0,0
44.77005,43.96836,0.000,0,0
44.81004,43.96836,0.000,0,0
44.85003,43.96836,0.000,0,0
44.89002,43.96836,0.000,0,0
44.93002,43.96836,0.000,0,0
44.97001,43.96836,0.000,0,0
45.01000,43.96836,0.000,0,0
45.04999,43.96836,0.000,0,0
45.08998,43.96836,0.000,0,0
45.12997,43.96836,0.000,0,0
45.16996,43.96836,0.000,0,0
45.20995,43.96836,0.000,0,0
45.24994,43.96836,0.000,0,0
45.28994,43.96836,0.000,0,0
45.32993,43.96836,0.000,0,0
45.36992,43.96836,0.000,0,0
45.40991,43.96836,0.000,0,0
45.44990,43.96836,0.000,0,0
45.48989,43.96836,0.000,0,0
45.52988,43.96836,0.000,0,0
45.56987,43.96836,0.000,0,0
45.60986,43.96836,0.000,0,0
45.64986,43.96836,0.000,0,0
45.68985,43.96836,0.000,0,0
45.72984,43.96836,0.000,0,0
45.76983,43.96836,0.000,0,0
45.80982,43.96836,0.000,0,0
45.84981,43.96836,0.000,0,0
45.88980,43.96836,0.000,0,0
45.92979,43.96836,0.000,0,0
45.96978,43.96836,0.000,0,0
46.00978,43.96836,0.000,0,0
46.04977,43.96836,0.000,0,0
46.08976,43.96836,0.000,0,0
46.12975,43.96836,0.000,0,0
46.16974,43.96836,0.000,0,0
46.20973,43.96836,0.000,0,0
46.24972,43.96836,0.000,0,0
46.28971,43.96836,0.000,0,0
46.32970,43.96836,0.000,0,0
46.36970,43.96836,0.000,0,0
46.40969,43.96836,0.000,0,0
46.44968,43.96836,0.000,0,0
46.48967,43.96836,0.000,0,0
46.52966,43.96836,0.000,0,0
46.56965,43.96836,0.000,0,0
46.60964,43.96836,0.000,0,0
46.64963,43.96836,0.000,0,0
46.68962,43.96836,0.000,0,0
46.72962,43.96836,0.000,0,0
46.76961,43.96836,0.000,0,0
46.80960,43.96836,0.000,0,0
46.84959,43.96836,0.000,0,0
46.88958,43.96836,0.000,0,0
46.92957,43.96836,0.000,0,0
46.96956,43.96836,0.000,0,0
47.00955,43.96836,0.000,0,0
47.04954,43.96836,0.000,0,0
47.08954,43.96836,0.000,0,0
47.12953,43.96836,0.000,0,0
47.16952,43.96836,0.000,0,0
47.20951,43.96836,0.000,0,0
47.24950,43.96836,0.000,0,0
47.28949,43.96836,0.000,0,0
47.32948,43.96836,0.000,0,0
47.36947,43.96836,0.000,0,0
47.40946,43.96836,0.000,0,0
47.44946,43.96836,0.000,0,0
47.48945,43.96836,0.000,0,0
47.52944,43.96836,0.000,0,0
47.56943,43.96836,0.000,0,0
47.60942,43.96836,0.000,0,0
47.64941,43.96836,0.000,0,0
47.68940,43.96836,0.000,0,0
47.72939,43.96836,0.000,0,0
47.76938,43.96836,0.000,0,0
47.80938,43.96836,0.000,0,0
47.84937,43.96836,0.000,0,0
47.88936,43.96836,0.000,0,0
47.92935,43.96836,0.000,10,0
47.96934,43.96836,0.000,0,0
48.00933,43.96836,0.000,0,0
48.04932,43.96836,1.834,0,0
48.08931,43.96836,8.035,0,0
48.12930,43.96836,13.813,0,0
48.16930,43.96836,8.580,0,0
48.20929,43.96836,8.580,0,0
48.24928,43.96836,0.143,0,0
48.28927,43.96836,0.000,0,0
48.32926,43.96836,1.016,0,0
48.36925,43.96836,1.215,0,0
48.40924,43.96836,1.016,0,0
48.44923,43.96836,0.120,0,0
48.48922,43.96836,0.000,0,0
48.52922,43.96836,0.000,0,0
48.56921,43.96836,0.000,0,0
48.60920,43.96836,0.000,0,0
48.64919,43.96836,0.000,0,0
48.68918,43.96836,0.000,0,0
48.72917,43.96836,0.000,0,0
48.76916,43.96836,0.000,0,0
48.80915,43.96836,0.000,0,0
48.84914,43.96836,0.000,0,0
48.88914,43.96836,0.000,0,0
48.92913,43.96836,0.000,0,0
48.96912,43.96836,0.000,0,0
49.00911,43.96836,0.000,0,0
49.04910,43.96836,0.000,0,0
49.08909,43.96836,0.000,0,0
